Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cjc-1295-ipamorelin-10mg,CJC-1295 No DAC & Ipamorelin,"<p>
  This batch of CJC-1295 &amp; Ipamorelin Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: CJC-1295 (No DAC) 5mg + Ipamorelin 5mg<br>
  Form: Lyophilized Powder<br>
  Purity: 99.0%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",false,Type,Vial,,Weight,5mg,,,,,,0.0,shopify,992,deny,manual,59.00,89.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295NoDAC_Ipamorelin_3.png?v=1776996735,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295NoDAC_Ipamorelin_4_3.png?v=1776996735,kg,,12.00,draft
cjc-1295-ipamorelin-10mg,,,,,,,,,Vial,,,10mg,,,,,,0.0,shopify,992,deny,manual,95.00,124.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295NoDAC_Ipamorelin_4_3.png?v=1776996735,2,"",,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295_No_DAC_Ipamorelin_4.png?v=1776996735,kg,,12.00,
cjc-1295-ipamorelin-10mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295_No_DAC_Ipamorelin_4.png?v=1776996735,3,"",,,,,,,,
cjc-1295-no-dac-5mg,CJC-1295 (No DAC),"<p>
  This batch of CJC-1295 (No DAC) Modified GRF Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: CJC-1295 (No DAC)<br>
  Form: Lyophilized Powder<br>
  Purity: 99.0%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",false,Type,Vial,,Weight,5mg,,,,,,0.0,shopify,1000,deny,manual,75.00,98.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295NoDAC.png?v=1776996734,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295_No_DAC_2_5bfd8ced-3d87-4bf7-986e-4ea0b067e7c3.png?v=1776996734,kg,,8.00,draft
cjc-1295-no-dac-5mg,,,,,,,,,Vial,,,10mg,,,,,,0.0,shopify,1000,deny,manual,125.00,164.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295_No_DAC_2_5bfd8ced-3d87-4bf7-986e-4ea0b067e7c3.png?v=1776996734,2,"",,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295_No_DAC_4.png?v=1776996733,kg,,14.00,
cjc-1295-no-dac-5mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/CJC-1295_No_DAC_4.png?v=1776996733,3,"",,,,,,,,
cerebrolysin-60mg,Cerebrolysin,"<p>
  This batch of Cerebrolysin Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: Cerebrolysin (Neuropeptide and Amino Acid Complex)<br>
  Form: Lyophilized Powder (Matrix)<br>
  Purity: 99.3%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",false,Type,Vial,,,,,,,,,0.0,shopify,1000,deny,manual,40.00,54.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Cerebrolysin.png?v=1776996732,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Cerebrolysin_2.png?v=1776996732,kg,,5.00,draft
cerebrolysin-60mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Cerebrolysin_2.png?v=1776996732,2,"",,,,,,,,
cagrilintide,Cagrilintide,"<p>
  This batch of Cagrilintide Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: Cagrilintide (Amylin Analogue)<br>
  Form: Lyophilized Powder<br>
  Purity: 99.3%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",false,Type,Vial,,Weight,5mg,,,,,,0.0,shopify,1000,deny,manual,100.00,132.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Cagrilintide.png?v=1776996729,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Cagrilintide_2.png?v=1776996729,kg,,12.00,draft
cagrilintide,,,,,,,,,Vial,,,10mg,,,,,,0.0,shopify,1000,deny,manual,150.00,197.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Cagrilintide_2.png?v=1776996729,2,"",,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Cagrilintide_4.png?v=1776996729,kg,,19.00,
cagrilintide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Cagrilintide_4.png?v=1776996729,3,"",,,,,,,,
bpc-tb-ghk-blend-70mg,BPC-157 + TB-500 + GHK-Cu,"<p>
  This batch of BPC-157 + TB-500 + GHK-Cu Peptide Blend has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: BPC-157, TB-500, GHK-Cu<br>
  Form: Lyophilized Powder<br>
  Purity: 99.3%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",false,Type,Vial,,,,,,,,,10.0,shopify,998,deny,manual,155.00,202.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC_TB_GHK_3.png?v=1776996728,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPCTBGHK2.png?v=1776996728,kg,,,draft
bpc-tb-ghk-blend-70mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPCTBGHK2.png?v=1776996728,2,"",,,,,,,,
bpc-157-tb-500-20mg,BPC-157 + TB-500,"<p>
  This batch of BPC-157 + TB-500 Peptide Blend has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: BPC-157 + TB-500 Blend<br>
  Form: Lyophilized Powder<br>
  Purity: 99.4%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",false,Type,Vial,,Weight,10mg,,,,,,0.0,shopify,996,deny,manual,97.00,127.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_TB-500.png?v=1776996726,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_TB-500_2.png?v=1776996727,kg,,11.00,draft
bpc-157-tb-500-20mg,,,,,,,,,Vial,,,20mg,,,,,,0.0,shopify,992,deny,manual,118.00,154.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_TB-500_3.png?v=1776996726,2,"",,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_TB-500_4.png?v=1776996726,kg,,23.00,
bpc-157-tb-500-20mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_TB-500_2.png?v=1776996727,3,"",,,,,,,,
bpc-157-tb-500-20mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_TB-500_4.png?v=1776996726,4,"",,,,,,,,
bpc-157-10mg,BPC-157,"<p>
  This batch of BPC-157 Body Protection Compound Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: BPC-157<br>
  Form: Lyophilized Powder<br>
  Purity: 99.3%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p> ",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",true,Type,Vial,,Weight,5mg,,,,,,0.0,shopify,1000,deny,manual,40.00,53.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157.png?v=1776996725,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_2_a44dbdf6-b426-4fbd-b7b8-610680105075.png?v=1776996725,kg,,4.00,active
bpc-157-10mg,,,,,,,,,Vial,,,10mg,,,,,,0.0,shopify,999,deny,manual,60.00,79.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_2_a44dbdf6-b426-4fbd-b7b8-610680105075.png?v=1776996725,2,"",,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_4.png?v=1776996725,kg,,6.00,
bpc-157-10mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BPC-157_4.png?v=1776996725,3,"",,,,,,,,
benzyl-alcoh-0-9,Benzyl Alcohol 0.9%,"<p>
  This batch of Benzyl Alcohol 0.9% Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: Benzyl Alcohol 0.9% (Preserved Diluent), Water for Injection (H₂O)<br>
  Form: Liquid Solution<br>
  Purity: 99.0%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Laboratory Chemicals > Solvents,"","",false,Type,Vial,,Weight,3ml,,,,,,0.0,shopify,1000,deny,manual,14.00,19.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/BenzylAlcohol0.9.png?v=1776996723,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Benzyl_Alcohol_0.9_2.png?v=1776996723,kg,,1.00,draft
benzyl-alcoh-0-9,,,,,,,,,Vial,,,10ml,,,,,,0.0,shopify,1000,deny,manual,19.00,25.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Benzyl_Alcohol_0.9_2.png?v=1776996723,2,"",,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Benzyl_Alcohol_0.9_4.png?v=1776996723,kg,,1.00,
benzyl-alcoh-0-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Benzyl_Alcohol_0.9_4.png?v=1776996723,3,"",,,,,,,,
aod9604-10mg,AOD-9604,"<p>
  This batch of AOD-9604 Fragment Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: AOD9604<br>
  Form: Lyophilized Powder<br>
  Purity: 99.6%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",false,Type,Vial,,Weight,5mg,,,,,,0.0,shopify,1000,deny,manual,56.00,73.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/AOD9604.png?v=1776996722,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/AOD_9604_2.png?v=1776996722,kg,,12.00,draft
aod9604-10mg,,,,,,,,,Vial,,,10mg,,,,,,0.0,shopify,999,deny,manual,82.00,107.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/AOD_9604_2.png?v=1776996722,2,"",,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/AOD_9604_4.png?v=1776996722,kg,,,
aod9604-10mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/AOD_9604_4.png?v=1776996722,3,"",,,,,,,,
acetic-acid-water-0-6,Acetic Acid Water 0.6%,"<p>
  This batch of Acetic Acid Water 0.6% Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: Acetic Acid 0.6% (CH₃COOH) in Sterile Water for Injection (H₂O)<br>
  Form: Liquid Solution<br>
  Purity: 99.1%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Laboratory Chemicals > Acids,"","",false,Type,Vial,,Weight,3ml,,,,,,0.0,shopify,1000,deny,manual,14.00,19.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/AceticAcidWater0.6.png?v=1776996720,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Acetic_Acid_Water_0.6_2.png?v=1776996720,kg,,1.00,draft
acetic-acid-water-0-6,,,,,,,,,Vial,,,10ml,,,,,,0.0,shopify,1000,deny,manual,19.00,25.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Acetic_Acid_Water_0.6_2.png?v=1776996720,2,"",,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Acetic_Acid_Water_0.6_4.png?v=1776996720,kg,,1.00,
acetic-acid-water-0-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/Acetic_Acid_Water_0.6_4.png?v=1776996720,3,"",,,,,,,,
5-amino-1mq-5mg,5-Amino-1MQ,"<p>
  This batch of 5-Amino-1MQ Peptide has been third-party laboratory tested and verified for quality and consistency. Manufactured under controlled conditions, it is prepared to support reliable use within research environments.
</p>

<div style=""margin:14px 0; padding:14px 16px; background:#f4f6f8; border:1px solid #d9e0e6; border-radius:8px; color:#1f2a37;"">
  <strong style=""display:block; margin-bottom:4px;"">Research Use Notice:</strong>
  <span>This product is intended strictly for research and laboratory use only. Not for human consumption, medical use, or diagnostic purposes.</span>
</div>

<p>
  Contents: 5-Amino-1-Methylquinolinium<br>
  Form: Lyophilized Powder<br>
  Purity: 99.6%<br>
  Grade: Research Grade<br>
  Storage: Store in a cool, dry environment under proper laboratory conditions<br>
  Handling: Follow standard laboratory safety protocols
</p>",Canada Peptides,Business & Industrial > Science & Laboratory > Biochemicals,"","",false,Type,Vial,,,,,,,,,0.0,shopify,1000,deny,manual,80.00,105.00,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0826/0632/6003/files/5amino1mQ_a56f2d50-aaca-4923-b8fb-ad55aa939962.png?v=1776996718,1,"",false,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/5_amino_1mQ_2_4160785d-a4ea-44f2-9d44-34917ace77b3.png?v=1776996718,kg,,8.00,draft
5-amino-1mq-5mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0826/0632/6003/files/5_amino_1mQ_2_4160785d-a4ea-44f2-9d44-34917ace77b3.png?v=1776996718,2,"",,,,,,,,
